<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
240104;174500;16322;16330;16322;16324;312
240104;180000;16324;16328;16324;16324;100
240104;181500;16326;16326;16322;16326;160
240104;183000;16326;16326;16320;16320;1405
240104;184500;16296;16296;16296;16296;1493
240104;190000;16304;16316;16290;16296;625
240104;191500;16296;16300;16294;16298;327
240104;193000;16300;16300;16274;16276;690
240104;194500;16280;16294;16280;16284;199
240104;200000;16292;16294;16278;16288;236
240104;201500;16288;16300;16288;16300;423
240104;203000;16300;16312;16294;16310;354
240104;204500;16310;16310;16288;16292;371
240104;210000;16290;16300;16286;16300;141
240104;211500;16300;16304;16300;16302;70
240104;213000;16300;16302;16290;16298;87
240104;214500;16296;16320;16288;16298;594
240104;220000;16292;16306;16286;16306;191
240104;221500;16308;16312;16304;16308;53
240104;223000;16308;16312;16278;16292;458
240104;224500;16288;16290;16276;16290;300
240104;230000;16284;16290;16276;16290;170
240104;231500;16292;16292;16274;16290;237
240104;233000;16280;16300;16278;16300;191
240104;234500;16298;16306;16296;16296;116
240105;100000;16306;16330;16296;16300;745
240105;101500;16302;16322;16282;16320;985
240105;103000;16318;16318;16278;16288;1143
240105;104500;16288;16292;16262;16270;683
240105;110000;16272;16274;16218;16240;1836
240105;111500;16240;16264;16238;16264;465
240105;113000;16264;16266;16254;16264;210
240105;114500;16264;16272;16254;16258;270
240105;120000;16256;16262;16238;16246;426
240105;121500;16252;16254;16242;16250;130
240105;123000;16254;16262;16250;16256;353
240105;124500;16252;16258;16248;16256;160
240105;130000;16252;16256;16238;16248;713
240105;131500;16244;16252;16244;16252;468
240105;133000;16252;16252;16248;16252;81
240105;134500;16252;16256;16246;16254;412
240105;140000;16256;16256;16252;16256;158
240105;141500;16256;16256;16252;16254;128
240105;143000;16254;16256;16252;16256;55
240105;144500;16256;16256;16254;16256;96
240105;150000;16254;16256;16244;16246;395
240105;151500;16252;16258;16246;16250;270
240105;153000;16250;16254;16248;16250;181
240105;154500;16248;16260;16248;16260;129
240105;160000;16258;16260;16254;16260;227
240105;161500;16260;16260;16250;16252;193
240105;163000;16252;16260;16250;16260;208
240105;164500;16260;16270;16254;16258;143
240105;170000;16256;16264;16254;16258;147
240105;171500;16260;16262;16250;16258;293
240105;173000;16254;16264;16254;16260;165
240105;174500;16260;16266;16258;16258;190
240105;180000;16258;16264;16250;16254;164
240105;181500;16252;16258;16244;16248;1022
240105;183000;16250;16264;16242;16250;436
240105;184500;16324;16324;16324;16324;3174
240105;190000;16312;16312;16296;16302;895
240105;191500;16302;16306;16292;16292;513
240105;193000;16292;16300;16274;16288;421
240105;194500;16296;16300;16284;16300;211
240105;200000;16288;16292;16278;16282;163
240105;201500;16290;16290;16282;16284;39
240105;203000;16288;16288;16280;16286;41
240105;204500;16280;16290;16280;16290;56
240105;210000;16290;16296;16284;16284;233
240105;211500;16290;16292;16282;16288;229
240105;213000;16288;16290;16284;16284;31
240105;214500;16288;16288;16282;16284;13
240105;220000;16288;16290;16278;16284;298
240105;221500;16278;16286;16278;16284;72
240105;223000;16284;16288;16282;16288;44
240105;224500;16284;16284;16276;16282;70
240105;230000;16282;16288;16270;16288;255
240105;231500;16288;16288;16274;16278;162
240105;233000;16278;16278;16274;16278;297
240105;234500;16278;16280;16276;16280;204
240108;100000;16322;16338;16278;16338;2942
240108;101500;16338;16358;16338;16356;1783
240108;103000;16356;16364;16356;16364;969
240108;104500;16364;16368;16326;16348;1442
240108;110000;16348;16350;16330;16340;907
240108;111500;16342;16350;16330;16334;1084
240108;113000;16334;16342;16330;16330;777
240108;114500;16332;16332;16304;16304;467
240108;120000;16304;16304;16296;16298;793
240108;121500;16298;16300;16284;16294;577
240108;123000;16290;16296;16288;16294;352
240108;124500;16296;16296;16290;16290;320
240108;130000;16288;16294;16282;16282;415
240108;131500;16284;16292;16280;16282;564
240108;133000;16282;16284;16260;16278;776
240108;134500;16278;16288;16272;16282;423
240108;140000;16278;16286;16270;16286;422
240108;141500;16282;16298;16278;16286;457
240108;143000;16286;16290;16274;16290;535
240108;144500;16290;16296;16276;16292;488
240108;150000;16290;16308;16286;16300;618
240108;151500;16304;16314;16300;16304;449
240108;153000;16308;16308;16302;16306;158
240108;154500;16306;16324;16302;16324;290
240108;160000;16324;16348;16318;16326;1506
240108;161500;16326;16350;16322;16326;583
240108;163000;16326;16346;16326;16336;529
240108;164500;16336;16336;16322;16326;144
240108;170000;16324;16332;16324;16328;137
240108;171500;16328;16330;16306;16314;390
240108;173000;16314;16336;16310;16336;841
240108;174500;16336;16356;16328;16354;1932
240108;180000;16354;16364;16350;16352;1705
240108;181500;16354;16368;16352;16368;1444
240108;183000;16366;16368;16352;16360;314
240108;184500;16400;16400;16400;16400;4368
240108;190000;16386;16550;16352;16448;8623
240108;191500;16444;16446;16416;16430;717
240108;193000;16428;16428;16412;16412;369
240108;194500;16414;16432;16412;16428;278
240108;200000;16428;16430;16414;16416;361
240108;201500;16418;16422;16408;16422;263
240108;203000;16410;16418;16406;16412;154
240108;204500;16412;16418;16404;16410;172
240108;210000;16412;16412;16406;16406;116
240108;211500;16410;16412;16406;16412;142
240108;213000;16410;16412;16402;16402;103
240108;214500;16402;16412;16402;16412;157
240108;220000;16410;16412;16404;16410;48
240108;221500;16408;16410;16404;16408;242
240108;223000;16408;16410;16402;16410;293
240108;224500;16410;16410;16404;16406;153
240108;230000;16406;16406;16402;16402;204
240108;231500;16404;16410;16400;16402;114
240108;233000;16402;16412;16400;16412;193
240108;234500;16412;16426;16412;16426;167
240109;100000;16434;16502;16430;16484;4186
240109;101500;16484;16490;16480;16482;2675
240109;103000;16482;16482;16456;16476;2130
240109;104500;16472;16490;16468;16474;1427
240109;110000;16472;16482;16456;16458;1012
240109;111500;16456;16458;16442;16450;1198
240109;113000;16452;16472;16444;16460;812
240109;114500;16460;16466;16450;16458;341
240109;120000;16458;16462;16452;16460;311
240109;121500;16460;16468;16448;16448;575
240109;123000;16448;16450;16446;16450;582
240109;124500;16448;16450;16442;16448;446
240109;130000;16444;16448;16440;16440;752
240109;131500;16442;16450;16440;16448;416
240109;133000;16450;16454;16440;16442;845
240109;134500;16440;16442;16424;16428;1587
240109;140000;16430;16436;16422;16436;471
240109;141500;16432;16436;16406;16408;1016
240109;143000;16408;16426;16406;16408;1017
240109;144500;16408;16416;16392;16398;1060
240109;150000;16400;16404;16370;16374;1811
240109;151500;16374;16376;16350;16364;2213
240109;153000;16358;16368;16348;16362;1228
240109;154500;16364;16368;16348;16350;1326
240109;160000;16350;16350;16342;16350;1235
240109;161500;16350;16354;16332;16332;1418
240109;163000;16334;16342;16322;16336;2576
240109;164500;16336;16346;16330;16342;987
240109;170000;16342;16388;16342;16368;3628
240109;171500;16366;16386;16352;16372;1146
240109;173000;16370;16370;16354;16362;515
240109;174500;16366;16366;16354;16356;736
240109;180000;16356;16380;16356;16374;1249
240109;181500;16374;16390;16370;16380;997
240109;183000;16384;16388;16372;16386;460
240109;184500;16396;16396;16396;16396;1138
240109;190000;16360;16410;16360;16390;723
240109;191500;16388;16410;16388;16400;493
240109;193000;16400;16418;16390;16398;650
240109;194500;16398;16402;16392;16400;171
240109;200000;16404;16412;16402;16410;320
240109;201500;16410;16410;16402;16404;121
240109;203000;16404;16408;16400;16404;122
240109;204500;16402;16406;16400;16400;92
240109;210000;16398;16398;16394;16394;48
240109;211500;16394;16398;16392;16398;53
240109;213000;16398;16398;16394;16398;81
240109;214500;16398;16398;16394;16398;53
240109;220000;16398;16400;16378;16394;437
240109;221500;16394;16398;16392;16394;45
240109;223000;16396;16400;16392;16400;114
240109;224500;16398;16400;16392;16394;104
240109;230000;16396;16396;16392;16396;77
240109;231500;16396;16398;16386;16398;194
240109;233000;16396;16400;16376;16376;381
240109;234500;16382;16384;16376;16384;58
240110;100000;16400;16400;16360;16376;1789
240110;101500;16376;16396;16360;16372;1768
240110;103000;16368;16380;16362;16376;1930
240110;104500;16374;16388;16358;16376;1255
240110;110000;16376;16380;16364;16374;1036
240110;111500;16372;16380;16364;16380;537
240110;113000;16376;16448;16374;16434;2594
240110;114500;16434;16446;16428;16438;1105
240110;120000;16438;16438;16416;16426;1169
240110;121500;16426;16426;16398;16408;1127
240110;123000;16408;16430;16408;16430;608
240110;124500;16430;16436;16422;16434;535
240110;130000;16434;16434;16422;16432;571
240110;131500;16432;16440;16428;16434;631
240110;133000;16434;16446;16426;16436;913
240110;134500;16440;16450;16436;16450;1436
240110;140000;16450;16450;16428;16448;1092
240110;141500;16448;16456;16436;16442;1031
240110;143000;16440;16456;16436;16450;741
240110;144500;16450;16450;16434;16436;1120
240110;150000;16440;16446;16420;16420;1723
240110;151500;16426;16428;16412;16416;1476
240110;153000;16414;16416;16390;16400;2046
240110;154500;16402;16404;16372;16386;2296
240110;160000;16386;16386;16364;16372;1938
240110;161500;16376;16384;16372;16378;1587
240110;163000;16376;16384;16374;16376;1572
240110;164500;16376;16384;16352;16366;3112
240110;170000;16372;16376;16354;16358;1699
240110;171500;16360;16362;16352;16358;1378
240110;173000;16360;16360;16352;16358;2115
240110;174500;16360;16368;16352;16358;1811
240110;180000;16360;16368;16352;16356;1295
240110;181500;16358;16364;16352;16352;665
240110;183000;16354;16372;16352;16354;1128
240110;184500;16398;16398;16398;16398;3974
240110;190000;16380;16392;16370;16384;520
240110;191500;16384;16398;16380;16386;366
240110;193000;16386;16388;16380;16388;114
240110;194500;16386;16390;16382;16386;213
240110;200000;16384;16388;16366;16374;270
240110;201500;16374;16378;16372;16372;50
240110;203000;16374;16384;16372;16378;170
240110;204500;16376;16376;16370;16376;90
240110;210000;16376;16376;16360;16368;364
240110;211500;16370;16370;16352;16354;519
240110;213000;16354;16362;16354;16354;100
240110;214500;16356;16362;16354;16358;174
240110;220000;16358;16364;16358;16364;75
240110;221500;16364;16364;16358;16360;242
240110;223000;16364;16364;16360;16364;35
240110;224500;16366;16378;16360;16370;348
240110;230000;16374;16374;16366;16374;66
240110;231500;16372;16378;16372;16376;255
240110;233000;16378;16378;16368;16374;442
240110;234500;16376;16376;16368;16376;67
240111;100000;16396;16400;16354;16354;1223
240111;101500;16354;16370;16352;16358;804
240111;103000;16356;16368;16354;16358;962
240111;104500;16358;16366;16354;16354;885
240111;110000;16358;16358;16350;16352;1729
240111;111500;16352;16358;16346;16356;1136
240111;113000;16358;16386;16352;16380;1007
240111;114500;16382;16382;16358;16366;705
240111;120000;16366;16368;16356;16368;323
240111;121500;16368;16370;16366;16368;590
240111;123000;16370;16380;16366;16378;697
240111;124500;16378;16398;16372;16392;1277
240111;130000;16392;16406;16388;16402;2436
240111;131500;16404;16408;16392;16404;1264
240111;133000;16402;16408;16392;16396;589
240111;134500;16398;16410;16398;16406;1164
240111;140000;16406;16424;16402;16404;1765
240111;141500;16402;16408;16396;16404;453
240111;143000;16404;16420;16400;16408;2032
240111;144500;16408;16412;16394;16396;1110
240111;150000;16396;16402;16386;16390;1363
240111;151500;16392;16392;16376;16376;1462
240111;153000;16378;16384;16348;16352;3698
240111;154500;16358;16370;16302;16336;4703
240111;160000;16330;16332;16288;16306;4710
240111;161500;16304;16318;16282;16292;4160
240111;163000;16286;16288;16246;16254;6036
240111;164500;16254;16264;16230;16252;4463
240111;170000;16252;16258;16182;16192;11392
240111;171500;16192;16196;16154;16166;5367
240111;173000;16164;16164;16072;16108;20264
240111;174500;16108;16160;16108;16154;11654
240111;180000;16156;16178;16132;16136;7088
240111;181500;16136;16218;16134;16216;7059
240111;183000;16212;16218;16174;16204;1930
240111;184500;16300;16300;16300;16300;15020
240111;190000;16276;16280;16216;16232;4885
240111;191500;16234;16260;16220;16250;1258
240111;193000;16252;16264;16248;16262;1073
240111;194500;16260;16300;16260;16280;4634
240111;200000;16280;16336;16274;16326;2573
240111;201500;16324;16326;16292;16296;1375
240111;203000;16298;16352;16290;16340;2789
240111;204500;16348;16354;16312;16318;1285
240111;210000;16328;16356;16318;16334;1396
240111;211500;16338;16338;16326;16326;515
240111;213000;16328;16328;16262;16280;1559
240111;214500;16280;16290;16262;16272;1375
240111;220000;16272;16278;16264;16270;262
240111;221500;16270;16280;16270;16280;487
240111;223000;16280;16304;16278;16296;289
240111;224500;16300;16304;16290;16296;291
240111;230000;16298;16298;16276;16278;177
240111;231500;16278;16288;16276;16278;180
240111;233000;16280;16284;16248;16248;982
240111;234500;16248;16280;16246;16276;322
240112;100000;16280;16296;16210;16220;4200
240112;101500;16220;16248;16200;16210;2210
240112;103000;16212;16232;16182;16216;2014
240112;104500;16216;16230;16210;16224;1460
240112;110000;16220;16220;16170;16202;4208
240112;111500;16202;16210;16180;16194;1369
240112;113000;16194;16218;16188;16212;806
240112;114500;16216;16244;16216;16242;1415
240112;120000;16242;16300;16222;16264;3345
240112;121500;16272;16288;16260;16272;1197
240112;123000;16270;16290;16270;16274;984
240112;124500;16274;16292;16266;16290;968
240112;130000;16290;16312;16282;16292;2193
240112;131500;16298;16302;16256;16270;1259
240112;133000;16270;16298;16264;16288;564
240112;134500;16288;16304;16288;16294;1929
240112;140000;16292;16300;16278;16296;364
240112;141500;16296;16296;16282;16290;290
240112;143000;16294;16306;16290;16302;979
240112;144500;16302;16302;16288;16296;687
240112;150000;16298;16308;16292;16298;585
240112;151500;16298;16308;16282;16282;1416
240112;153000;16284;16290;16270;16290;994
240112;154500;16288;16288;16262;16266;1564
240112;160000;16264;16280;16260;16266;1357
240112;161500;16266;16270;16260;16264;1484
240112;163000;16264;16270;16252;16256;2005
240112;164500;16258;16258;16246;16248;1204
240112;170000;16254;16296;16234;16290;3246
240112;171500;16290;16294;16272;16272;1467
240112;173000;16274;16290;16260;16274;1604
240112;174500;16280;16290;16250;16250;1806
240112;180000;16252;16270;16250;16260;987
240112;181500;16262;16278;16258;16276;553
240112;183000;16274;16282;16262;16282;644
240112;184500;16286;16286;16286;16286;717
240112;190000;16280;16280;16258;16264;347
240112;191500;16264;16270;16260;16266;263
240112;193000;16268;16278;16266;16268;170
240112;194500;16268;16274;16264;16266;221
240112;200000;16268;16272;16262;16264;249
240112;201500;16264;16280;16260;16280;680
240112;203000;16282;16290;16280;16288;617
240112;204500;16290;16296;16288;16290;593
240112;210000;16284;16288;16282;16282;115
240112;211500;16282;16284;16260;16268;480
240112;213000;16268;16268;16262;16266;96
240112;214500;16262;16266;16260;16264;177
240112;220000;16264;16266;16248;16256;330
240112;221500;16256;16264;16246;16264;134
240112;223000;16262;16272;16262;16272;101
240112;224500;16272;16274;16262;16270;190
240112;230000;16270;16272;16250;16254;370
240112;231500;16254;16254;16248;16248;173
240112;233000;16248;16278;16244;16264;892
240112;234500;16266;16268;16234;16234;389
240115;100000;16236;16266;16212;16256;2778
240115;101500;16260;16310;16250;16294;3675
240115;103000;16294;16308;16280;16304;2177
240115;104500;16302;16306;16278;16280;731
240115;110000;16280;16284;16266;16280;1031
240115;111500;16280;16296;16280;16290;686
240115;113000;16290;16344;16288;16334;2570
240115;114500;16338;16350;16332;16344;1908
240115;120000;16344;16344;16302;16304;3740
240115;121500;16310;16312;16300;16304;2499
240115;123000;16304;16312;16280;16280;2912
240115;124500;16280;16290;16270;16284;2616
240115;130000;16280;16282;16216;16242;7140
240115;131500;16242;16268;16242;16252;2148
240115;133000;16250;16250;16206;16226;2131
240115;134500;16226;16234;16210;16212;1555
240115;140000;16212;16222;16206;16210;2001
240115;141500;16210;16214;16194;16198;2696
240115;143000;16198;16218;16198;16208;1403
240115;144500;16206;16214;16204;16204;1129
240115;150000;16208;16220;16204;16220;572
240115;151500;16220;16232;16206;16228;651
240115;153000;16230;16240;16226;16238;439
240115;154500;16236;16240;16230;16238;283
240115;160000;16238;16248;16238;16244;691
240115;161500;16242;16246;16212;16220;678
240115;163000;16232;16232;16208;16210;1068
240115;164500;16210;16216;16204;16206;1162
240115;170000;16212;16212;16188;16192;1790
240115;171500;16194;16200;16186;16192;1252
240115;173000;16192;16200;16186;16190;1312
240115;174500;16192;16198;16180;16180;1925
240115;180000;16184;16188;16180;16182;1064
240115;181500;16186;16188;16174;16182;2919
240115;183000;16180;16200;16174;16194;734
240115;184500;16242;16242;16242;16242;6132
240115;190000;16230;16230;16212;16218;945
240115;191500;16218;16220;16214;16214;504
240115;193000;16214;16220;16214;16216;405
240115;194500;16216;16220;16210;16216;490
240115;200000;16218;16218;16194;16200;1158
240115;201500;16202;16214;16200;16210;136
240115;203000;16212;16218;16210;16210;74
240115;204500;16212;16220;16212;16220;87
240115;210000;16218;16220;16214;16218;138
240115;211500;16214;16220;16214;16220;259
240115;213000;16220;16228;16218;16220;158
240115;214500;16224;16226;16222;16226;57
240115;220000;16226;16228;16220;16226;175
240115;221500;16226;16226;16220;16220;111
240115;223000;16220;16222;16218;16220;130
240115;224500;16220;16224;16218;16222;185
240115;230000;16220;16220;16216;16220;170
240115;231500;16220;16226;16216;16220;219
240115;233000;16222;16230;16220;16222;395
240115;234500;16226;16228;16214;16226;134
240116;100000;16224;16252;16136;16182;3367
240116;101500;16184;16228;16178;16196;1715
240116;103000;16194;16194;16150;16180;2279
240116;104500;16176;16196;16172;16182;1122
240116;110000;16182;16182;16154;16164;2251
240116;111500;16164;16168;16158;16166;504
240116;113000;16164;16186;16162;16186;652
240116;114500;16188;16188;16172;16186;547
240116;120000;16184;16208;16174;16180;621
240116;121500;16180;16192;16154;16186;1661
240116;123000;16184;16190;16170;16186;936
240116;124500;16186;16188;16174;16186;531
240116;130000;16188;16208;16178;16208;815
240116;131500;16206;16224;16194;16222;1251
240116;133000;16222;16246;16220;16244;1759
240116;134500;16240;16250;16220;16250;2693
240116;140000;16248;16250;16224;16234;1236
240116;141500;16230;16240;16226;16238;585
240116;143000;16238;16250;16226;16250;896
240116;144500;16246;16262;16234;16252;2099
240116;150000;16250;16270;16242;16258;1635
240116;151500;16254;16262;16232;16244;1532
240116;153000;16244;16248;16214;16214;2374
240116;154500;16218;16220;16208;16212;1143
240116;160000;16212;16214;16202;16208;1277
240116;161500;16208;16220;16204;16212;1055
240116;163000;16214;16228;16206;16228;1380
240116;164500;16220;16222;16206;16212;1088
240116;170000;16212;16220;16202;16206;1386
240116;171500;16204;16212;16200;16200;1726
240116;173000;16200;16208;16196;16198;1834
240116;174500;16200;16200;16196;16196;1393
240116;180000;16198;16208;16194;16196;1436
240116;181500;16198;16208;16196;16200;885
240116;183000;16200;16216;16200;16210;389
240116;184500;16182;16182;16182;16182;2946
240116;190000;16194;16200;16184;16192;410
240116;191500;16196;16202;16192;16194;122
240116;193000;16194;16198;16192;16194;195
240116;194500;16198;16204;16194;16198;259
240116;200000;16204;16204;16196;16196;222
240116;201500;16200;16204;16196;16196;65
240116;203000;16202;16206;16198;16206;172
240116;204500;16206;16208;16200;16206;90
240116;210000;16206;16208;16202;16206;110
240116;211500;16204;16208;16202;16208;53
240116;213000;16208;16212;16202;16208;91
240116;214500;16208;16208;16202;16204;63
240116;220000;16206;16206;16200;16204;164
240116;221500;16204;16204;16200;16200;78
240116;223000;16202;16202;16188;16202;525
240116;224500;16200;16204;16190;16190;247
240116;230000;16190;16202;16180;16188;942
240116;231500;16190;16196;16186;16196;92
240116;233000;16196;16198;16186;16196;165
240116;234500;16194;16200;16192;16192;85
240117;100000;16190;16210;16160;16208;1556
240117;101500;16210;16214;16202;16208;1225
240117;103000;16204;16240;16204;16234;5331
240117;104500;16236;16240;16220;16234;1540
240117;110000;16234;16250;16232;16246;1495
240117;111500;16244;16250;16218;16232;3279
240117;113000;16228;16248;16228;16246;1163
240117;114500;16248;16248;16222;16234;485
240117;120000;16234;16240;16214;16218;1055
240117;121500;16216;16222;16214;16218;509
240117;123000;16222;16222;16180;16184;2689
240117;124500;16184;16190;16174;16176;2755
240117;130000;16178;16188;16170;16186;1321
240117;131500;16188;16212;16182;16200;2571
240117;133000;16202;16206;16190;16190;727
240117;134500;16190;16228;16190;16226;2397
240117;140000;16226;16250;16200;16240;3732
240117;141500;16240;16260;16222;16234;6087
240117;143000;16234;16288;16234;16246;4637
240117;144500;16252;16260;16224;16224;1495
240117;150000;16226;16300;16222;16272;5547
240117;151500;16272;16280;16256;16260;1517
240117;153000;16266;16274;16248;16248;1066
240117;154500;16248;16252;16222;16222;764
240117;160000;16224;16238;16220;16226;698
240117;161500;16234;16234;16208;16208;696
240117;163000;16210;16214;16196;16196;2036
240117;164500;16200;16210;16196;16196;806
240117;170000;16200;16210;16168;16170;3928
240117;171500;16170;16192;16162;16188;1789
240117;173000;16188;16192;16166;16180;1929
240117;174500;16180;16188;16168;16180;680
240117;180000;16182;16188;16140;16158;4892
240117;181500;16160;16180;16142;16180;2365
240117;183000;16178;16190;16176;16184;703
240117;184500;16220;16220;16220;16220;5670
240117;190000;16216;16216;16192;16202;643
240117;191500;16202;16214;16202;16214;211
240117;193000;16210;16216;16206;16214;285
240117;194500;16210;16214;16204;16212;155
240117;200000;16214;16216;16202;16202;226
240117;201500;16208;16208;16200;16208;114
240117;203000;16208;16210;16200;16210;293
240117;204500;16208;16210;16200;16210;220
240117;210000;16208;16210;16204;16208;99
240117;211500;16210;16218;16206;16218;234
240117;213000;16218;16218;16210;16216;85
240117;214500;16214;16216;16210;16212;52
240117;220000;16212;16214;16210;16214;68
240117;221500;16214;16216;16206;16216;112
240117;223000;16216;16216;16208;16208;99
240117;224500;16212;16220;16210;16214;416
240117;230000;16212;16220;16212;16218;331
240117;231500;16216;16216;16204;16206;458
240117;233000;16212;16212;16202;16204;51
240117;234500;16202;16212;16202;16202;128
240118;100000;16214;16240;16204;16208;955
240118;101500;16206;16218;16192;16196;1135
240118;103000;16196;16198;16190;16192;1231
240118;104500;16192;16220;16190;16214;2147
240118;110000;16218;16226;16204;16220;495
240118;111500;16220;16224;16214;16220;407
240118;113000;16222;16224;16212;16214;697
240118;114500;16212;16214;16200;16202;1043
240118;120000;16204;16204;16192;16202;791
240118;121500;16202;16210;16202;16204;232
240118;123000;16208;16212;16202;16204;429
240118;124500;16208;16208;16192;16192;609
240118;130000;16194;16198;16190;16192;946
240118;131500;16190;16200;16188;16200;672
240118;133000;16200;16200;16188;16190;677
240118;134500;16190;16192;16180;16186;1170
240118;140000;16184;16192;16180;16186;834
240118;141500;16188;16192;16184;16184;492
240118;143000;16190;16190;16180;16180;985
240118;144500;16184;16190;16180;16186;781
240118;150000;16188;16188;16172;16176;1128
240118;151500;16176;16180;16172;16178;404
240118;153000;16178;16184;16168;16174;1449
240118;154500;16174;16192;16168;16176;1057
240118;160000;16176;16176;16162;16162;1559
240118;161500;16162;16168;16156;16158;1032
240118;163000;16158;16198;16154;16194;1159
240118;164500;16194;16200;16172;16178;806
240118;170000;16176;16200;16172;16198;693
240118;171500;16200;16200;16192;16198;644
240118;173000;16196;16198;16192;16194;403
240118;174500;16194;16194;16182;16188;580
240118;180000;16190;16194;16184;16190;357
240118;181500;16190;16190;16150;16164;4895
240118;183000;16166;16186;16166;16178;703
240118;184500;16166;16166;16166;16166;273
240118;190000;16166;16184;16160;16166;330
240118;191500;16164;16166;16150;16156;451
240118;193000;16154;16172;16150;16160;909
240118;194500;16152;16162;16150;16160;299
240118;200000;16154;16156;16144;16150;764
240118;201500;16148;16152;16142;16146;444
240118;203000;16148;16166;16146;16166;146
240118;204500;16166;16178;16162;16176;688
240118;210000;16176;16180;16168;16176;242
240118;211500;16174;16174;16152;16154;233
240118;213000;16154;16166;16152;16164;102
240118;214500;16166;16172;16160;16160;156
240118;220000;16168;16174;16166;16166;94
240118;221500;16164;16174;16164;16172;104
240118;223000;16170;16174;16170;16174;71
240118;224500;16172;16172;16150;16152;360
240118;230000;16152;16152;16150;16150;137
240118;231500;16152;16164;16150;16156;121
240118;233000;16154;16162;16152;16154;339
240118;234500;16154;16158;16152;16156;118
240119;100000;16158;16174;16152;16166;942
240119;101500;16164;16166;16104;16128;5553
240119;103000;16128;16130;16104;16114;3409
240119;104500;16112;16166;16106;16154;1584
240119;110000;16154;16156;16124;16128;1406
240119;111500;16128;16130;16108;16116;1788
240119;113000;16116;16126;16108;16118;1063
240119;114500;16118;16128;16090;16098;2938
240119;120000;16098;16100;16090;16100;1649
240119;121500;16100;16130;16098;16120;876
240119;123000;16120;16128;16106;16116;967
240119;124500;16116;16120;16104;16114;322
240119;130000;16116;16124;16106;16106;452
240119;131500;16106;16118;16106;16114;284
240119;133000;16114;16126;16112;16118;247
240119;134500;16120;16122;16104;16114;595
240119;140000;16114;16116;16092;16100;2036
240119;141500;16100;16100;16094;16096;396
240119;143000;16096;16100;16092;16100;1016
240119;144500;16100;16100;16094;16096;535
240119;150000;16098;16100;16096;16096;891
240119;151500;16098;16100;16092;16100;555
240119;153000;16100;16100;16090;16092;302
240119;154500;16096;16096;16080;16084;1613
240119;160000;16090;16100;16074;16074;1969
240119;161500;16078;16080;16052;16056;2682
240119;163000;16058;16074;16054;16060;1180
240119;164500;16062;16086;16050;16070;1373
240119;170000;16070;16094;16058;16076;1215
240119;171500;16070;16080;16060;16074;929
240119;173000;16070;16080;16064;16064;990
240119;174500;16070;16092;16060;16092;985
240119;180000;16092;16098;16070;16076;1044
240119;181500;16078;16088;16070;16070;1066
240119;183000;16076;16092;16064;16090;1026
240119;184500;16058;16058;16058;16058;597
240119;190000;16066;16072;16056;16062;356
240119;191500;16068;16074;16060;16064;316
240119;193000;16064;16070;16056;16060;249
240119;194500;16060;16062;16050;16062;723
240119;200000;16062;16076;16056;16062;432
240119;201500;16062;16076;16062;16072;207
240119;203000;16074;16074;16062;16070;271
240119;204500;16072;16074;16060;16070;304
240119;210000;16070;16074;16066;16072;236
240119;211500;16074;16074;16066;16066;90
240119;213000;16072;16074;16064;16072;311
240119;214500;16072;16074;16066;16072;197
240119;220000;16072;16074;16068;16074;372
240119;221500;16076;16094;16074;16088;791
240119;223000;16086;16086;16078;16080;321
240119;224500;16080;16080;16074;16078;185
240119;230000;16078;16078;16064;16066;387
240119;231500;16066;16070;16060;16068;325
240119;233000;16066;16074;16052;16056;646
240119;234500;16064;16066;16052;16052;338
240122;100000;16084;16130;16054;16072;3728
240122;101500;16072;16100;16062;16100;2800
240122;103000;16100;16120;16092;16110;2319
240122;104500;16112;16114;16076;16094;951
240122;110000;16096;16120;16084;16100;1605
240122;111500;16100;16126;16090;16112;875
240122;113000;16106;16112;16102;16106;462
240122;114500;16102;16106;16062;16074;1694
240122;120000;16074;16088;16072;16082;781
240122;121500;16084;16096;16078;16090;852
240122;123000;16094;16098;16084;16098;1494
240122;124500;16096;16098;16094;16098;1044
240122;130000;16098;16098;16090;16092;633
240122;131500;16090;16098;16078;16082;1042
240122;133000;16088;16098;16078;16094;1198
240122;134500;16096;16098;16088;16092;314
240122;140000;16092;16092;16056;16072;1992
240122;141500;16076;16080;16056;16066;634
240122;143000;16066;16072;16060;16064;363
240122;144500;16070;16088;16064;16078;775
240122;150000;16080;16098;16070;16098;880
240122;151500;16098;16098;16084;16088;445
240122;153000;16088;16096;16084;16094;391
240122;154500;16092;16094;16070;16080;468
240122;160000;16082;16086;16066;16084;855
240122;161500;16078;16088;16074;16088;398
240122;163000;16088;16090;16080;16082;214
240122;164500;16088;16088;16074;16076;659
240122;170000;16080;16084;16060;16060;1546
240122;171500;16062;16064;16054;16056;874
240122;173000;16054;16058;16016;16042;3942
240122;174500;16042;16048;16026;16034;1030
240122;180000;16036;16048;16028;16032;2483
240122;181500;16030;16046;16018;16028;3347
240122;183000;16028;16042;16020;16034;995
240122;184500;16070;16070;16070;16070;3655
240122;190000;16058;16066;16054;16056;524
240122;191500;16060;16064;16060;16064;220
240122;193000;16062;16068;16058;16066;226
240122;194500;16068;16074;16060;16060;249
240122;200000;16062;16068;16050;16064;202
240122;201500;16054;16068;16054;16068;186
240122;203000;16066;16068;16050;16050;304
240122;204500;16048;16050;16034;16034;520
