<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
240111;200000;2061.1;2063;2060.4;2061;1582
240111;201500;2060.9;2061.8;2060.1;2061.1;1498
240111;203000;2061;2061;2059.2;2059.7;991
240111;204500;2059.7;2060.4;2058.6;2059.5;1405
240111;210000;2059.4;2061.8;2058.7;2061.3;1518
240111;211500;2061.2;2061.5;2060.3;2060.4;977
240111;213000;2060.6;2060.6;2059.5;2060.4;1457
240111;214500;2060.4;2062.3;2060.3;2062.2;531
240111;220000;2062.2;2066;2062.2;2065.9;2406
240111;221500;2066;2070;2065;2069.1;2815
240111;223000;2069.2;2070.9;2068.4;2069.8;3003
240111;224500;2069.7;2072;2069.3;2071.1;2217
240111;230000;2071.5;2071.8;2068.6;2069.8;2292
240111;231500;2069.7;2070.7;2067.6;2070.1;1728
240111;233000;2069.6;2071.4;2069.6;2070.4;941
240111;234500;2070.7;2072.4;2070.5;2072.2;682
240112;090000;2077.1;2080;2077.1;2079.9;4154
240112;091500;2080;2080.2;2079.2;2079.2;1387
240112;093000;2079.2;2079.3;2076.9;2076.9;3057
240112;094500;2076.9;2078.3;2076.9;2077.4;1819
240112;100000;2077.5;2078;2076.3;2077.7;1229
240112;101500;2077.8;2081;2077.2;2080.7;2290
240112;103000;2080.7;2081.9;2078.3;2078.7;3991
240112;104500;2078.6;2080.6;2078.2;2079.7;1020
240112;110000;2079.7;2082;2079.7;2081;1316
240112;111500;2081;2081.8;2080.5;2080.5;794
240112;113000;2080.5;2081.5;2079.8;2079.8;781
240112;114500;2079.8;2080.2;2078.8;2080;1337
240112;120000;2080;2081.2;2079.8;2080.9;1117
240112;121500;2080.9;2080.9;2079.7;2080.8;1844
240112;123000;2080.8;2081.3;2080.6;2081;471
240112;124500;2081;2081.2;2080.5;2080.6;2770
240112;130000;2080.6;2081.6;2080.6;2081.1;984
240112;131500;2081.3;2082.6;2080.8;2082.6;1011
240112;133000;2082.7;2084.3;2082.2;2084;1716
240112;134500;2084.1;2091;2084.1;2090.7;12495
240112;140000;2090.8;2092.6;2090.5;2092;6848
240112;141500;2092.2;2093.7;2092.2;2093.7;5059
240112;143000;2093.7;2095;2093.6;2094;4134
240112;144500;2094;2094;2091.8;2093.2;4434
240112;150000;2093.2;2100.9;2093.2;2096.5;14311
240112;151500;2096.5;2096.7;2091.1;2091.5;8643
240112;153000;2091.6;2093.2;2091.6;2091.6;2442
240112;154500;2091.6;2092;2090.4;2090.5;1544
240112;160000;2090.5;2091;2088.8;2089.1;3567
240112;161500;2089.2;2092.2;2088;2092.1;3226
240112;163000;2092.1;2097.1;2092.1;2094.9;10204
240112;164500;2095;2097.4;2094;2097.1;3060
240112;170000;2097.2;2098.6;2093.6;2094.1;3785
240112;171500;2094;2098.6;2093.5;2097.9;2423
240112;173000;2098;2104;2098;2103.6;12482
240112;174500;2103.6;2103.7;2099.1;2099.3;7770
240112;180000;2099.4;2103.2;2099.2;2102;3264
240112;181500;2102.1;2103.5;2100.4;2101.6;2651
240112;183000;2101.7;2101.7;2095.1;2095.3;3992
240112;184500;2095.4;2096.4;2094.6;2096.3;1623
240112;190000;2096.9;2097.5;2095.1;2096;4409
240112;191500;2095.9;2099.3;2095.5;2099.1;2060
240112;193000;2099.2;2099.2;2094.1;2095.6;1896
240112;194500;2095.7;2095.7;2092;2092.3;2465
240112;200000;2092.1;2092.1;2089.1;2089.4;3542
240112;201500;2089.3;2089.3;2087.3;2088.7;2772
240112;203000;2088.7;2089;2087.2;2088.4;1452
240112;204500;2088.4;2091.5;2087.6;2090.2;2442
240112;210000;2090.2;2092.5;2089.9;2092;1511
240112;211500;2092.2;2095;2092.2;2093.7;1628
240112;213000;2093.5;2094.4;2092.3;2092.4;887
240112;214500;2092.5;2094.1;2092.1;2093.9;462
240112;220000;2094;2095.7;2093.9;2095.4;1180
240112;221500;2095.5;2096.3;2095.2;2095.2;497
240112;223000;2095.2;2095.4;2093.7;2093.7;469
240112;224500;2093.6;2094.4;2093.5;2093.7;374
240112;230000;2093.7;2095.4;2093.6;2095.1;1044
240112;231500;2095.2;2095.2;2093.9;2094.2;2240
240112;233000;2094;2095.4;2094;2095;1623
240112;234500;2095;2095.7;2094.4;2095.6;310
240115;090000;2100.4;2102.8;2098.3;2099.1;4915
240115;091500;2099.1;2100.3;2098.1;2100.2;1724
240115;093000;2100.2;2101.6;2099.9;2101.5;1009
240115;094500;2101.5;2101.7;2099.7;2099.8;837
240115;100000;2099.8;2100;2098.6;2099.6;798
240115;101500;2099.6;2099.6;2097.5;2098.5;1668
240115;103000;2098.4;2098.8;2097.4;2098.7;801
240115;104500;2098.7;2099.8;2098.2;2098.4;995
240115;110000;2098.5;2101;2098;2100.8;1634
240115;111500;2100.6;2100.6;2099.4;2100;663
240115;113000;2100.1;2102.6;2099.3;2102.5;1340
240115;114500;2102.6;2102.7;2100.7;2100.9;1173
240115;120000;2100.8;2101.1;2099.6;2101.1;629
240115;121500;2101;2101.9;2100.9;2100.9;737
240115;123000;2101;2101;2098.7;2099.7;1089
240115;124500;2099.7;2100;2098.6;2099.6;786
240115;130000;2099.7;2099.8;2097.6;2097.8;1006
240115;131500;2097.7;2098.3;2097;2097.4;1399
240115;133000;2097.4;2098.6;2097;2098.5;997
240115;134500;2098.6;2098.7;2095.5;2096;3759
240115;140000;2096.1;2097;2095.8;2095.8;1502
240115;141500;2095.8;2096.3;2094.9;2096.1;1332
240115;143000;2096.1;2096.9;2095.4;2096.9;653
240115;144500;2096.8;2097;2096.7;2096.8;1502
240115;150000;2096.8;2096.9;2096.7;2096.7;343
240115;151500;2096.8;2097;2095.4;2095.4;1200
240115;153000;2095.4;2095.7;2094.4;2095.4;924
240115;154500;2095.4;2096.8;2095.3;2096;1121
240115;160000;2096.3;2097;2095.6;2096.8;345
240115;161500;2096.9;2097.4;2096.7;2097.3;3158
240115;163000;2097.4;2099.2;2097;2098.5;1583
240115;164500;2098.4;2100;2098.4;2099.3;1816
240115;170000;2099.4;2100;2098.4;2098.8;1059
240115;171500;2098.8;2098.8;2097.4;2097.4;382
240115;173000;2097.4;2098.4;2097.1;2098;713
240115;174500;2098;2098.7;2097.8;2098.6;316
240115;180000;2098.4;2098.4;2093.9;2094.6;5432
240115;181500;2094.5;2095;2092.7;2094.5;1314
240115;183000;2094.7;2095;2093.9;2094.2;2718
240115;184500;2094.2;2095;2094.2;2095;329
240115;190000;2095.8;2096.9;2095.6;2095.9;469
240115;191500;2096;2096.7;2095.6;2096.4;566
240115;193000;2096.3;2097;2095.8;2096.6;315
240115;194500;2096.7;2097.2;2096.3;2096.6;239
240115;200000;2096.5;2096.9;2096;2096.8;218
240115;201500;2096.8;2097.9;2096.8;2097.9;291
240115;203000;2098;2098.6;2097.7;2098.4;506
240115;204500;2098.2;2098.3;2097.4;2098.3;434
240115;210000;2098.3;2098.4;2097.5;2097.8;194
240115;211500;2097.8;2098;2097.5;2097.5;303
240115;213000;2097.5;2098.1;2097.5;2097.9;392
240115;214500;2097.7;2097.7;2097.3;2097.7;105
240115;220000;2097.7;2097.8;2096.7;2096.7;278
240115;221500;2096.7;2097.2;2096.2;2097.2;100
240115;223000;2097.4;2098.6;2097.2;2097.4;372
240115;224500;2097.5;2098;2097.5;2098;139
240115;230000;2098;2098;2095.7;2097.1;251
240115;231500;2097.6;2097.7;2096.7;2097.5;166
240115;233000;2097.7;2098.5;2097.5;2098.5;446
240115;234500;2097.6;2098.5;2096.7;2097.3;117
240116;090000;2092.9;2092.9;2089.7;2091.5;3536
240116;091500;2091.4;2091.9;2090.7;2091.6;571
240116;093000;2091.7;2092;2091.2;2091.5;916
240116;094500;2091.5;2093.3;2091;2093.3;1307
240116;100000;2093.3;2093.3;2091.7;2091.8;528
240116;101500;2091.9;2092.2;2090.7;2092;1905
240116;103000;2091.8;2093;2091.2;2092.4;620
240116;104500;2092.4;2093;2091.4;2092.1;696
240116;110000;2092.1;2092.1;2091.1;2091.7;1653
240116;111500;2091.6;2093.9;2091.6;2092.3;1645
240116;113000;2092.2;2092.3;2089.2;2090.3;5545
240116;114500;2090.3;2091.6;2090.1;2090.5;1427
240116;120000;2090.6;2090.8;2087.2;2087.4;3662
240116;121500;2087.3;2088.1;2086.5;2087.5;4647
240116;123000;2087.5;2088.5;2086.6;2087.1;2248
240116;124500;2087.1;2088.8;2086.7;2088.5;1350
240116;130000;2088.4;2088.6;2087.2;2087.9;2491
240116;131500;2087.9;2088.5;2087.6;2088.1;898
240116;133000;2088;2088;2085.7;2086.9;2221
240116;134500;2086.9;2088.1;2086.2;2088;720
240116;140000;2087.9;2088.3;2086.9;2087.9;653
240116;141500;2088;2088.1;2087.2;2087.6;967
240116;143000;2087.5;2088.4;2087.4;2088;1044
240116;144500;2088;2088.4;2087.1;2087.9;881
240116;150000;2088;2088.2;2084.5;2085.4;3162
240116;151500;2085.3;2087.2;2084.9;2086.9;1999
240116;153000;2087;2087.4;2085.6;2086.3;806
240116;154500;2086.3;2086.5;2084.7;2086.3;785
240116;160000;2086.3;2086.9;2080.3;2080.3;4680
240116;161500;2080.4;2083.2;2080;2081.5;4508
240116;163000;2081.6;2092.5;2081.6;2091;10503
240116;164500;2090.9;2091;2085;2085.9;4006
240116;170000;2086;2089.8;2085.7;2089;3156
240116;171500;2089.2;2090.3;2088.1;2089;1224
240116;173000;2089.2;2090;2086.7;2087.2;1317
240116;174500;2087.2;2087.2;2085.7;2086.4;959
240116;180000;2086.5;2087.9;2084.6;2087.2;2161
240116;181500;2087.1;2087.4;2085.9;2087.2;570
240116;183000;2087.1;2088.9;2086.1;2088.7;742
240116;184500;2088.7;2088.8;2087.8;2087.8;336
240116;190000;2086.6;2086.6;2082;2085.2;2899
240116;191500;2085.2;2089.3;2084.3;2085.8;2751
240116;193000;2085.8;2085.9;2082.4;2083.4;1496
240116;194500;2083.5;2084.5;2083.1;2083.4;734
240116;200000;2083.3;2083.3;2074.7;2077.1;7408
240116;201500;2077.2;2079.2;2075;2075;5189
240116;203000;2075.1;2077.7;2074.2;2076.8;2320
240116;204500;2076.7;2077.3;2074.8;2074.9;1479
240116;210000;2074.8;2076.3;2074.7;2075.6;1351
240116;211500;2075.6;2077.2;2075.4;2077;841
240116;213000;2077.1;2078.7;2076.5;2076.5;823
240116;214500;2076.4;2076.5;2074.8;2075.1;1569
240116;220000;2075.1;2076.8;2075.1;2076.8;519
240116;221500;2077;2077.5;2076.7;2077;2222
240116;223000;2077;2077;2076.2;2076.2;279
240116;224500;2076.3;2078.4;2076.3;2077.2;1727
240116;230000;2077.2;2077.5;2076;2077.3;750
240116;231500;2077.3;2077.3;2075.8;2075.8;553
240116;233000;2075.8;2076;2074.8;2076;846
240116;234500;2075.9;2076.4;2075.7;2076;267
240117;090000;2070.6;2070.6;2067.6;2068.1;4695
240117;091500;2068.1;2068.5;2067.3;2067.9;1610
240117;093000;2067.8;2068.5;2067.6;2068.3;696
240117;094500;2068.1;2070;2068;2069.7;1044
240117;100000;2069.7;2069.7;2067.9;2068.5;1278
240117;101500;2068.6;2071.3;2068.5;2070.4;1249
240117;103000;2070.3;2073.3;2069.4;2072.6;2452
240117;104500;2072.5;2074.7;2072.2;2073.3;2950
240117;110000;2073.4;2074.1;2070.6;2071.9;3070
240117;111500;2072;2072.6;2070.1;2070.2;1788
240117;113000;2070.2;2070.9;2068.1;2068.1;2351
240117;114500;2068.1;2069;2068;2068.4;1660
240117;120000;2068.4;2068.5;2065.3;2065.4;3635
240117;121500;2065.4;2066.5;2065.3;2066.3;1625
240117;123000;2066.4;2068.3;2066.4;2068.2;2078
240117;124500;2068.2;2069.8;2067.1;2069.7;1623
240117;130000;2069.7;2069.7;2068.2;2068.8;1220
240117;131500;2068.8;2070.9;2067.8;2070.5;1770
240117;133000;2070.6;2073;2069.6;2069.7;2818
240117;134500;2069.8;2070.9;2068.7;2070.3;1491
240117;140000;2070.2;2070.4;2067.5;2067.7;1646
240117;141500;2067.7;2068.7;2066.7;2068.1;2256
240117;143000;2068.1;2069;2067.6;2068.1;1441
240117;144500;2068.1;2068.4;2066.1;2066.5;1697
240117;150000;2066.2;2068.9;2066.1;2068.5;1850
240117;151500;2068.6;2070.2;2067.9;2069.9;1944
240117;153000;2070;2070.2;2068.9;2070.2;1814
240117;154500;2070.1;2071.2;2068.5;2071.1;1975
240117;160000;2071;2071;2068.4;2069.2;2142
240117;161500;2068.7;2069.2;2065.8;2068.6;1977
240117;163000;2068.3;2068.3;2061.6;2065;7613
240117;164500;2065;2067.1;2063.6;2065;1769
240117;170000;2065.1;2065.4;2058.2;2062;5580
240117;171500;2061.9;2064.6;2060.2;2064.2;2052
240117;173000;2064.3;2065;2061.7;2061.8;1964
240117;174500;2061.8;2061.9;2055;2055.4;6955
240117;180000;2055.4;2057.6;2053.5;2057.5;14822
240117;181500;2057.6;2057.6;2053;2053.1;6610
240117;183000;2053.2;2056;2050.4;2054.5;8289
240117;184500;2054.5;2055.8;2053.2;2053.5;1880
240117;190000;2054.8;2056.6;2054.1;2055.3;2038
240117;191500;2055.3;2055.7;2054.3;2054.8;3111
240117;193000;2054.7;2056.1;2054.4;2055.4;1889
240117;194500;2055.3;2055.3;2050.2;2051.9;3046
240117;200000;2051.8;2053.7;2051.4;2052.1;1905
240117;201500;2052.2;2053;2050.6;2050.8;1277
240117;203000;2050.8;2053.6;2050.5;2053;1350
240117;204500;2053.2;2055.4;2053.2;2054;1443
240117;210000;2054;2054.4;2051.3;2051.3;1737
240117;211500;2051.5;2052.3;2050.4;2051.8;1418
240117;213000;2051.8;2051.9;2050;2051;1414
240117;214500;2051.2;2053.8;2050.7;2053.3;1109
240117;220000;2053.4;2054.4;2052.9;2053;1003
240117;221500;2053.1;2054.8;2053.1;2053.6;586
240117;223000;2053.6;2054.4;2052.5;2053.7;451
240117;224500;2053.7;2054.6;2053.5;2054.5;631
240117;230000;2054.6;2054.6;2053.5;2053.5;706
240117;231500;2053.5;2053.7;2052.2;2052.5;799
240117;233000;2052.5;2054;2052.5;2053.9;1748
240117;234500;2054;2054.5;2053.5;2053.6;340
240118;090000;2055;2058.2;2055;2057.5;2544
240118;091500;2057.5;2059;2057.4;2058;1303
240118;093000;2058;2058.8;2057.7;2058.4;974
240118;094500;2058.4;2058.9;2057.3;2058.6;1166
240118;100000;2058.5;2059.7;2057.8;2058.3;1663
240118;101500;2058.3;2058.8;2055.6;2055.8;2728
240118;103000;2055.8;2057.6;2055.6;2057.3;2053
240118;104500;2057.3;2057.8;2056.4;2056.4;2176
240118;110000;2056.4;2056.7;2053.6;2054.5;2127
240118;111500;2054.5;2055.1;2053.4;2053.5;3371
240118;113000;2053.5;2053.6;2050.8;2050.9;7385
240118;114500;2051;2051.9;2050.3;2050.5;1941
240118;120000;2050.5;2050.5;2048;2049.6;4598
240118;121500;2049.7;2052.6;2049.1;2052.2;4640
240118;123000;2052.2;2053.3;2051.3;2051.6;1699
240118;124500;2051.6;2051.9;2049.4;2049.7;1922
240118;130000;2049.7;2050.7;2048.7;2050.4;1973
240118;131500;2050.5;2051.3;2050.2;2051.2;1795
240118;133000;2051.2;2051.5;2049.2;2050.3;1330
240118;134500;2050.1;2051.2;2049.2;2051.2;1715
240118;140000;2051.2;2051.2;2050;2050.5;406
240118;141500;2050.6;2052.5;2050.6;2052.1;900
240118;143000;2052.1;2052.9;2051.5;2052.8;779
240118;144500;2052.9;2053.4;2051.2;2052.4;1994
240118;150000;2052.5;2055.9;2052.5;2054.7;2780
240118;151500;2054.8;2056;2054.8;2055.9;2772
240118;153000;2055.9;2056.3;2052.7;2053.4;2096
240118;154500;2053.3;2055;2053.3;2053.8;1691
240118;160000;2053.6;2053.9;2051.6;2052.3;2058
240118;161500;2052.4;2052.7;2050.2;2050.4;1833
240118;163000;2050.4;2052.7;2045.4;2048.4;7789
240118;164500;2048.6;2051.2;2047.9;2048.6;2383
240118;170000;2048.6;2053.6;2048.4;2051.2;3419
240118;171500;2051.1;2053.1;2049.5;2051.5;1196
240118;173000;2051.4;2053.7;2050.8;2050.9;2795
240118;174500;2050.6;2053;2050.6;2052.5;1571
240118;180000;2052.5;2054.6;2050.3;2052.1;3509
240118;181500;2051.8;2053.4;2051.8;2053.3;403
240118;183000;2053.3;2055.8;2053.2;2054.5;2249
240118;184500;2054.6;2054.8;2052.8;2052.8;1528
240118;190000;2053.8;2054.2;2052.2;2053.3;1261
240118;191500;2053.2;2056.3;2052.8;2055.6;1011
240118;193000;2055.6;2055.8;2052.2;2052.4;2235
240118;194500;2052.4;2053.5;2051.8;2053.4;1129
240118;200000;2053.4;2054;2051.9;2053;363
240118;201500;2052.9;2053.7;2052.2;2053.7;254
240118;203000;2053.6;2054.1;2052.6;2053.9;307
240118;204500;2053.9;2054.9;2053.6;2054.7;494
240118;210000;2054.8;2055.1;2054.2;2054.6;491
240118;211500;2054.5;2059.7;2054;2057.5;3412
240118;213000;2057.5;2058.8;2056.8;2057.6;1717
240118;214500;2057.7;2058.8;2057.4;2058.4;989
240118;220000;2058.4;2058.4;2056;2056.6;1648
240118;221500;2056.6;2057.8;2055.5;2057;555
240118;223000;2057.1;2058.1;2057;2057.6;1397
240118;224500;2057.7;2058;2057.2;2057.7;577
240118;230000;2057.7;2058.6;2057.7;2057.9;324
240118;231500;2058;2058.5;2057.9;2058.2;823
240118;233000;2058.2;2060.5;2058.2;2059.3;1842
240118;234500;2059.3;2060.3;2059.3;2059.9;319
240119;090000;2059.9;2059.9;2058;2058.8;1238
240119;091500;2058.8;2061;2058.8;2060.7;991
240119;093000;2060.8;2061.2;2060;2061.2;1112
240119;094500;2061.2;2062.3;2060.8;2061.7;1824
240119;100000;2061.6;2062.5;2061.6;2061.8;964
240119;101500;2062;2064.5;2061.9;2064.5;2243
240119;103000;2064.4;2065.6;2063.6;2064.9;6044
240119;104500;2065;2065.2;2062.8;2063.2;5680
240119;110000;2063.2;2063.5;2062.1;2062.7;1766
240119;111500;2062.7;2062.9;2061.2;2061.9;1701
240119;113000;2061.9;2062.4;2061.1;2062.4;1089
240119;114500;2062.4;2064;2062.3;2063.5;3184
240119;120000;2063.6;2065.1;2063.5;2064.1;3631
240119;121500;2064.4;2064.4;2062.3;2063.6;3528
240119;123000;2063.6;2063.7;2060.7;2061.6;3619
240119;124500;2061.6;2064;2061.6;2063.9;2689
240119;130000;2063.9;2064.5;2063.6;2063.7;2156
240119;131500;2063.8;2064.5;2063.6;2063.8;934
240119;133000;2063.7;2063.7;2062.7;2063.6;731
240119;134500;2063.6;2065;2063.5;2064.6;1049
240119;140000;2064.6;2067;2064.4;2065.3;4883
240119;141500;2065.3;2065.9;2063.9;2065;2133
240119;143000;2065;2066.7;2064.8;2066.7;1472
240119;144500;2066.6;2067.1;2065.7;2066.9;1778
240119;150000;2066.9;2069.5;2066.7;2066.8;4550
240119;151500;2066.9;2068;2066.8;2067.9;996
240119;153000;2068;2068.8;2067.5;2068.8;1162
240119;154500;2068.9;2069;2066.6;2066.7;1612
240119;160000;2066.8;2070;2066.7;2069.7;2516
240119;161500;2069.8;2071.3;2068.8;2069.5;5294
240119;163000;2069.5;2072.5;2068.4;2068.4;4379
240119;164500;2068.5;2069.4;2067.6;2068.8;1453
240119;170000;2068.8;2069;2066.3;2066.8;2435
240119;171500;2066.8;2067.2;2064.1;2064.1;4067
240119;173000;2064.1;2064.2;2060;2060.9;4229
240119;174500;2060.8;2064.3;2059.7;2064.3;3683
240119;180000;2064.3;2065.6;2058.3;2058.4;5151
240119;181500;2058.4;2061;2057.8;2060.9;3223
240119;183000;2060.7;2064;2058.9;2063.7;7941
240119;184500;2063.6;2063.6;2061.4;2061.6;692
240119;190000;2063.4;2067.8;2063.4;2065.2;2622
240119;191500;2065.1;2065.9;2063;2064;2129
240119;193000;2064.1;2066.2;2063;2063.2;4508
240119;194500;2063;2064;2062.2;2063.9;1403
240119;200000;2063.8;2064.7;2063.4;2064.3;1243
240119;201500;2064.3;2067.1;2064.3;2066.7;1100
240119;203000;2066.8;2067.7;2066;2066.6;768
240119;204500;2066.6;2068.8;2065.2;2068.6;1289
240119;210000;2068.6;2068.8;2066.6;2067.3;577
240119;211500;2067.1;2068;2066.1;2066.6;300
240119;213000;2066.7;2067.4;2066.1;2066.6;271
240119;214500;2066.6;2067.2;2066.5;2067.2;198
240119;220000;2067.1;2068.3;2066.9;2068;617
240119;221500;2068;2068;2066.7;2067.8;401
240119;223000;2067.9;2068.5;2067.6;2068.4;610
240119;224500;2068.1;2068.5;2067;2068.2;388
240119;230000;2068.2;2068.6;2067.7;2068;689
240119;231500;2068;2068.1;2067.4;2067.5;599
240119;233000;2067.5;2068.2;2067.1;2067.9;1008
240119;234500;2067.9;2068.3;2067.9;2068.2;206
240122;090000;2063.3;2063.3;2059.2;2059.5;5922
240122;091500;2059.4;2061.9;2059;2061.5;3360
240122;093000;2061.4;2061.7;2058.5;2059.4;1286
240122;094500;2059.5;2059.9;2056.3;2056.3;5524
240122;100000;2056.4;2057.4;2054.7;2057;5661
240122;101500;2057;2058;2055.2;2057;5540
240122;103000;2057;2057.6;2055.7;2057.1;1162
240122;104500;2057.1;2058.7;2057;2057.1;2589
240122;110000;2057;2057.8;2053.7;2055.4;8956
240122;111500;2055.2;2058.4;2054.7;2057.9;9517
240122;113000;2057.9;2057.9;2054.3;2054.3;3832
240122;114500;2054.3;2054.4;2051.5;2053.3;3514
240122;120000;2053.4;2055.5;2052.7;2054.7;2441
240122;121500;2054.6;2056.3;2054.5;2055.9;3676
240122;123000;2055.9;2057.1;2053.9;2054.6;2940
240122;124500;2054.7;2055.8;2054.6;2055.3;972
240122;130000;2055.2;2055.9;2054.8;2055.8;1683
240122;131500;2055.9;2057.9;2055.9;2057.3;1637
240122;133000;2057.4;2057.9;2055.9;2056.8;1358
240122;134500;2056.8;2057.6;2055.9;2056.3;650
240122;140000;2056.2;2056.6;2055.2;2056.2;1032
240122;141500;2056.2;2057.1;2055.7;2055.9;500
240122;143000;2055.9;2058.8;2055.8;2058.3;980
240122;144500;2058.3;2059.8;2057.8;2059.3;3218
240122;150000;2059.2;2060.7;2058.7;2059.6;2631
240122;151500;2059.7;2063.2;2059.7;2061.5;3701
240122;153000;2061.7;2063.7;2061.4;2063.5;1545
240122;154500;2063.5;2063.9;2062.4;2063.1;1195
240122;160000;2063;2063;2060.4;2060.4;3138
240122;161500;2060.4;2061.5;2059.4;2060;2136
240122;163000;2060.1;2060.1;2057.2;2057.9;1933
240122;164500;2057.8;2059.5;2056.1;2058.2;2517
240122;170000;2058.2;2058.2;2055.5;2057.9;1514
240122;171500;2057.9;2058.5;2055;2055.8;2850
240122;173000;2055.6;2057.2;2050.4;2052;4799
240122;174500;2052.1;2058.5;2052.1;2057.2;3902
240122;180000;2057.1;2059.7;2055.5;2059.6;2417
240122;181500;2059.6;2060.9;2059.2;2060.3;2429
240122;183000;2060.3;2060.3;2057.7;2059.2;1268
240122;184500;2059.3;2059.8;2058;2059.6;208
240122;190000;2057.5;2057.5;2055.7;2056.1;1035
240122;191500;2056;2057.5;2055.7;2057.5;691
240122;193000;2057.4;2058.6;2057;2058;666
240122;194500;2058;2058;2056.6;2057.8;694
240122;200000;2057.7;2058;2056.3;2057.9;714
240122;201500;2057.9;2058;2057.2;2057.3;214
240122;203000;2057.3;2057.4;2056.2;2056.7;333
240122;204500;2056.7;2057.4;2054.9;2055.4;749
240122;210000;2055.4;2055.4;2054.4;2054.4;1322
240122;211500;2054.6;2055.4;2053.7;2054.2;1019
240122;213000;2054.3;2055.8;2054.3;2054.8;925
240122;214500;2054.6;2055.3;2053.9;2055.3;201
240122;220000;2055.4;2055.4;2053.3;2053.3;771
240122;221500;2053.2;2054;2052.5;2053.8;1162
240122;223000;2053.6;2054.3;2053.2;2054.1;528
240122;224500;2054.1;2055.7;2054.1;2055.2;1067
240122;230000;2055.1;2055.1;2054;2054.5;399
240122;231500;2054.6;2054.7;2053;2053.5;445
240122;233000;2054;2054.6;2053.6;2054.6;762
240122;234500;2054.7;2055.1;2054.7;2055;267
240123;090000;2063.3;2065;2061.8;2061.9;3535
240123;091500;2062;2063.4;2061.8;2062.9;1172
240123;093000;2062.9;2063.2;2062.5;2062.6;1268
240123;094500;2062.6;2066.9;2062.4;2066.5;4016
240123;100000;2066.5;2068.4;2062.7;2063.1;10501
240123;101500;2063;2063.3;2057.5;2058.9;5170
240123;103000;2058.9;2061;2056.8;2057.9;6511
240123;104500;2058;2060.2;2057.9;2060.1;1177
240123;110000;2060;2060;2058;2059.9;1282
240123;111500;2059.9;2060;2057.4;2058.8;917
240123;113000;2059;2059.8;2056.3;2058.1;916
240123;114500;2058.2;2059;2057.3;2057.6;849
240123;120000;2057.5;2059;2056.2;2057.4;2282
240123;121500;2057.4;2058.5;2057;2058.5;1035
240123;123000;2058.5;2058.7;2057.4;2057.8;574
240123;124500;2057.7;2057.7;2055.4;2057.2;2092
240123;130000;2056.9;2056.9;2054.7;2056.3;1300
240123;131500;2056.3;2056.3;2054.6;2055.3;737
240123;133000;2055.4;2055.9;2054.6;2054.6;572
240123;134500;2054.6;2055;2054;2054.9;2457
240123;140000;2054.9;2055.9;2053.6;2055.6;1329
240123;141500;2055.6;2055.6;2052.5;2053.5;2872
240123;143000;2053.5;2054;2052.9;2053.2;1549
240123;144500;2053.6;2054.3;2053;2054.3;773
240123;150000;2054.3;2055.3;2053.6;2054.8;1071
240123;151500;2055;2055.7;2054.2;2054.2;797
240123;153000;2054.3;2054.9;2054.2;2054.7;481
240123;154500;2054.7;2057.4;2054.5;2056.2;1301
240123;160000;2056.3;2057.7;2055.9;2057;2052
240123;161500;2057;2061.8;2057;2059.1;4539
240123;163000;2059.2;2059.2;2055.8;2056.1;2155
240123;164500;2056;2057.2;2053.5;2055.3;2302
240123;170000;2055.2;2056.2;2053;2053.9;1404
240123;171500;2054.1;2054.5;2053.4;2053.7;571
240123;173000;2053.5;2055.5;2052.1;2054.1;2682
240123;174500;2054.1;2054.5;2052.6;2053.9;576
240123;180000;2053.9;2056.7;2053.7;2054.2;2696
240123;181500;2054.2;2055.6;2053.6;2054.5;1291
240123;183000;2054.5;2056.8;2053.3;2055.8;4820
240123;184500;2055.8;2057.2;2055.8;2056.2;797
240123;190000;2057.5;2058.8;2056.2;2058;1445
240123;191500;2057.9;2058.2;2055.8;2055.8;771
240123;193000;2055.8;2056.6;2054.6;2056.5;900
240123;194500;2056.6;2057.3;2056.1;2057.1;686
240123;200000;2056.8;2057.2;2055.2;2055.9;570
240123;201500;2055.7;2055.7;2054.4;2055.4;928
240123;203000;2055.5;2055.5;2053.6;2053.7;740
240123;204500;2053.8;2055.7;2053.5;2055.2;626
240123;210000;2055.1;2055.1;2054.2;2054.3;595
240123;211500;2054.4;2056;2054;2056;1221
240123;213000;2055.9;2057.2;2055.6;2056.4;1807
240123;214500;2056.3;2056.8;2055.6;2055.8;454
240123;220000;2055.9;2057.8;2055.6;2057.8;667
240123;221500;2057.9;2059;2057.7;2058.7;742
240123;223000;2058.7;2061.3;2058.7;2060.2;2452
240123;224500;2060.2;2060.5;2059.6;2060.1;470
240123;230000;2060.1;2060.2;2058.8;2059.7;608
240123;231500;2059.4;2059.5;2058.4;2058.5;334
240123;233000;2058.4;2058.9;2058.3;2058.8;146
240123;234500;2058.8;2059.1;2057.9;2057.9;203
240124;090000;2055.3;2056;2054.5;2055.5;1722
240124;091500;2055.5;2056.9;2055.5;2056.8;486
240124;093000;2056.9;2057.9;2056.5;2057.9;719
240124;094500;2057.9;2058.7;2056.5;2056.6;1018
240124;100000;2056.6;2058.3;2056.5;2056.9;1745
240124;101500;2057.1;2057.9;2056.8;2057.1;300
240124;103000;2057;2061;2057;2060.9;2075
240124;104500;2060.9;2061;2058.3;2058.8;1132
