,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
0,CAN,2000,0.75,Canada,"55,6",30685730,24271.0020563821,16.7576264276587,3478019.7,644890.014648438
1,CAN,2005,0.82,Canada,"56,9",32243753,36382.5079164537,17.0274852712361,3475620.9,690539.978027344
2,CAN,2007,0.83,Canada,"57,2",32889025,44659.8951408034,17.3805701106315,3474661.38,712789.978027344
3,CAN,2010,0.85,Canada,"58,4",34004889,47562.0834253057,15.7921412349155,3473222.1,669979.98046875
4,MEX,2000,0.47,Mexico,"43,3",97873442,7232.87880868278,3.87418682996762,683813.5,530239.990234375
5,MEX,2005,0.5,Mexico,"47,4",105442402,8321.85349288706,4.09882546531334,676623.3,597109.985351563
6,MEX,2007,0.51,Mexico,"47,9",108302973,9719.92045203482,4.2207520482119,673747.22,630469.970703125
7,MEX,2010,0.52,Mexico,"49,1",112532401,9399.97090779255,4.11321531402487,669433.1,642909.973144531
