<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
240306;133000;298.97;299.33;298.81;299.15;734370
240306;134500;299.13;299.24;299.05;299.1;236310
240306;140000;299.11;299.18;298.59;298.6;805150
240306;141500;298.59;298.6;298.58;298.59;225350
240306;143000;298.59;298.6;298.13;298.46;498630
240306;144500;298.48;298.81;298.48;298.68;245690
240306;150000;298.68;299.01;298.65;298.77;272770
240306;151500;298.77;298.8;298.66;298.69;140460
240306;153000;298.69;298.86;298.69;298.85;148790
240306;154500;298.86;298.87;298.52;298.55;369330
240306;160000;298.55;298.67;298.54;298.67;82860
240306;161500;298.67;298.71;298.21;298.52;314480
240306;163000;298.58;298.81;298.55;298.6;163310
240306;164500;298.59;298.59;298.3;298.37;401140
240306;170000;298.34;298.46;298.05;298.45;278770
240306;171500;298.45;298.45;298;298.2;370170
240306;173000;298.18;298.63;298.18;298.45;181690
240306;174500;298.43;298.54;298.24;298.32;147850
240306;180000;298.31;298.4;298.25;298.39;142170
240306;181500;298.4;298.41;298.3;298.33;149900
240306;183000;298.33;298.35;298.1;298.15;213320
240306;184500;298.15;298.15;298.15;298.15;64340
240306;190000;298.1;298.24;298.1;298.11;65580
240306;191500;298.12;298.14;298;298.06;188730
240306;193000;298.05;298.09;298.02;298.04;59240
240306;194500;298.05;298.27;298.03;298.27;113720
240306;200000;298.23;298.3;298.13;298.14;62080
240306;201500;298.14;298.29;298.14;298.29;30010
240306;203000;298.29;298.29;298.05;298.12;89900
240306;204500;298.12;298.29;298;298.14;184230
240306;210000;298.14;298.21;298.11;298.16;43100
240306;211500;298.15;298.16;297.9;297.94;235620
240306;213000;297.95;298.06;297.9;297.9;92160
240306;214500;297.92;297.92;297.89;297.92;64290
240306;220000;297.92;298.09;297.91;298.04;49790
240306;221500;298.03;298.08;297.91;297.92;29900
240306;223000;297.91;298;297.91;297.98;34120
240306;224500;297.93;298.09;297.92;298.06;56270
240306;230000;298.06;298.07;297.9;297.9;53150
240306;231500;297.9;297.99;297.66;297.67;324650
240306;233000;297.68;297.8;297.54;297.8;165620
240306;234500;297.8;297.8;297.69;297.71;26070
240307;100000;297.72;298.3;297.24;297.81;1317590
240307;101500;297.8;298.77;297.71;298.75;588900
240307;103000;298.74;299.16;298.6;298.75;1431400
240307;104500;298.73;298.83;298.51;298.68;288560
240307;110000;298.68;298.75;298.58;298.61;323040
240307;111500;298.61;298.61;298.16;298.31;336410
240307;113000;298.32;298.35;297.9;298.05;696040
240307;114500;298.09;298.09;297.9;297.92;366210
240307;120000;297.92;298;297.59;297.99;1260490
240307;121500;297.99;298.95;297.99;298.04;1205570
240307;123000;298.04;298.09;298;298.01;165070
240307;124500;298.01;298.1;298;298.03;212920
240307;130000;298.02;298.16;298.01;298.1;120950
240307;131500;298.1;298.13;298.05;298.06;112890
240307;133000;298.06;298.12;298.01;298.08;119760
240307;134500;298.09;298.45;298.06;298.45;393070
240307;140000;298.45;298.45;298.17;298.45;149050
240307;141500;298.45;298.5;298.43;298.5;216990
240307;143000;298.49;298.95;298.49;298.88;861230
240307;144500;298.89;298.99;298.5;298.84;628670
240307;150000;298.85;298.99;298.72;298.77;200210
240307;151500;298.78;298.9;298.7;298.7;187690
240307;153000;298.71;298.89;298.57;298.69;196540
240307;154500;298.7;298.94;298.64;298.9;447360
240307;160000;298.9;298.92;298.86;298.91;172820
240307;161500;298.92;299.4;298.91;299.25;884550
240307;163000;299.29;299.45;298.95;299.36;831900
240307;164500;299.32;299.45;299.29;299.44;532250
240307;170000;299.43;299.44;299.29;299.39;296270
240307;171500;299.39;299.39;299.22;299.25;308040
240307;173000;299.25;299.3;299.2;299.3;259430
240307;174500;299.3;299.4;299.26;299.28;273150
240307;180000;299.28;299.31;299.2;299.3;184410
240307;181500;299.3;299.31;299.02;299.14;423500
240307;183000;299.13;299.14;298.81;298.99;377660
240307;184500;299.38;299.38;299.38;299.38;214230
240307;190000;299.38;299.4;299.2;299.34;222210
240307;191500;299.34;299.44;299.17;299.25;299750
240307;193000;299.19;299.24;299.01;299.09;149100
240307;194500;299.09;299.11;299.01;299.07;121910
240307;200000;299.07;299.25;299;299.23;145210
240307;201500;299.23;299.29;299.23;299.29;62630
240307;203000;299.29;299.4;299.26;299.32;88730
240307;204500;299.32;299.33;299.11;299.21;116910
240307;210000;299.2;299.21;299.02;299.14;124560
240307;211500;299.14;299.21;299.04;299.14;93580
240307;213000;299.1;299.23;299.01;299.19;167840
240307;214500;299.17;299.28;299.16;299.27;100350
240307;220000;299.26;299.34;299.25;299.29;90880
240307;221500;299.29;299.32;299.26;299.32;104440
240307;223000;299.32;299.39;299.29;299.36;201520
240307;224500;299.36;299.57;299.31;299.54;640020
240307;230000;299.53;300;299.53;299.98;796850
240307;231500;299.95;300.1;299.9;300.04;797630
240307;233000;300.08;300.52;299.98;300.52;764700
240307;234500;300.52;300.58;300.07;300.4;260230
240311;100000;300.99;302.62;300.6;301.95;4844500
240311;101500;301.96;302.74;301.91;302.72;2159920
240311;103000;302.72;302.9;302.4;302.87;1526950
240311;104500;302.87;302.95;302.33;302.39;1434640
240311;110000;302.39;302.56;302.04;302.35;983670
240311;111500;302.34;302.39;302;302.01;845490
240311;113000;302.01;302.09;301.95;302.01;480080
240311;114500;302.01;302.01;298.88;300.7;7694900
240311;120000;300.69;300.7;299.79;300.13;2153110
240311;121500;300.14;300.55;299.99;300.24;651000
240311;123000;300.26;302.32;300.2;301.07;1735900
240311;124500;301.05;301.36;300.64;300.96;1058360
240311;130000;300.96;301.49;300.96;301.44;676610
240311;131500;301.44;301.84;301.33;301.36;854110
240311;133000;301.36;301.42;301.04;301.06;449420
240311;134500;301.05;301.27;300.97;301.03;524630
240311;140000;301.04;301.15;300.8;301;370240
240311;141500;301;301.14;300.91;301.05;261590
240311;143000;301.04;301.2;300.9;301.2;227000
240311;144500;301.2;301.21;300.88;301.05;285920
240311;150000;301.05;301.1;300.85;300.9;320310
240311;151500;300.9;300.92;300.2;300.46;1095330
240311;153000;300.43;300.5;300;300.14;1140260
240311;154500;300.13;300.83;300.03;300.83;454030
240311;160000;300.82;300.85;300.13;300.18;409290
240311;161500;300.17;300.84;300.13;300.74;424860
240311;163000;300.74;300.74;300.3;300.3;344990
240311;164500;300.3;300.72;300.3;300.45;239670
240311;170000;300.49;300.49;299.54;299.81;1210180
240311;171500;299.81;299.9;299.52;299.79;494150
240311;173000;299.79;299.87;299.45;299.5;574220
240311;174500;299.5;300.3;299.49;300.3;587760
240311;180000;300.3;300.3;299.8;299.94;457160
240311;181500;299.94;300.09;299.81;300;496020
240311;183000;300.01;300.14;299.96;300.08;222360
240311;184500;300.05;300.05;300.05;300.05;36320
240311;190000;300.05;300.99;300.01;300.46;383740
240311;191500;300.49;300.98;300.46;300.6;215090
240311;193000;300.6;300.69;300.5;300.69;138480
240311;194500;300.69;300.8;300.55;300.76;129200
240311;200000;300.75;300.76;300.55;300.6;52040
240311;201500;300.57;300.68;300.55;300.61;34130
240311;203000;300.6;300.61;300.22;300.23;128310
240311;204500;300.22;300.37;300.16;300.25;71000
240311;210000;300.27;300.4;300.18;300.39;158840
240311;211500;300.38;300.45;300.27;300.37;103480
240311;213000;300.39;300.4;300.3;300.4;65180
240311;214500;300.4;300.44;300.31;300.41;51130
240311;220000;300.44;300.49;300.3;300.31;174790
240311;221500;300.31;300.49;300.3;300.47;171460
240311;223000;300.47;300.47;300.23;300.29;132790
240311;224500;300.27;300.3;300.15;300.16;130390
240311;230000;300.17;300.19;300.07;300.09;98390
240311;231500;300.07;300.19;300.06;300.1;88250
240311;233000;300.15;300.22;300.08;300.2;55450
240311;234500;300.22;300.3;298.5;299.79;1526910
240312;100000;299.54;299.54;297.34;298.15;6354550
240312;101500;298.14;298.8;298.12;298.62;1047280
240312;103000;298.62;298.62;298;298.08;1506690
240312;104500;298.08;299.35;298;299.33;1078680
240312;110000;299.34;299.34;298.8;299.06;725190
240312;111500;299.07;299.3;298.56;299.3;553680
240312;113000;299.3;299.45;299.25;299.44;418340
240312;114500;299.43;299.75;299.43;299.59;599360
240312;120000;299.59;299.59;299.1;299.35;583950
240312;121500;299.34;299.49;299;299.31;426560
240312;123000;299.3;299.4;299.15;299.35;246760
240312;124500;299.31;299.64;299.3;299.51;399560
240312;130000;299.51;299.6;299.5;299.58;149510
240312;131500;299.58;299.8;299.57;299.79;830330
240312;133000;299.8;299.86;299.63;299.86;608250
240312;134500;299.86;300.19;299.78;300.17;1100790
240312;140000;300.19;300.35;300.11;300.35;400840
240312;141500;300.35;300.48;300.17;300.47;511760
240312;143000;300.47;300.8;300.46;300.65;429290
240312;144500;300.64;300.7;300.16;300.49;334200
240312;150000;300.49;300.5;300.05;300.29;286180
240312;151500;300.29;300.3;299.94;299.99;441970
240312;153000;299.99;300.45;299.84;300.45;550180
240312;154500;300.45;300.5;300.12;300.2;404610
240312;160000;300.2;300.26;300;300.01;261560
240312;161500;300.01;300.04;299.82;299.83;389790
240312;163000;299.83;299.85;299.61;299.68;536910
240312;164500;299.67;299.99;299.66;299.88;303800
240312;170000;299.87;299.9;299.3;299.76;901750
240312;171500;299.76;299.95;299.72;299.9;170800
240312;173000;299.9;300.48;299.89;300.42;820040
240312;174500;300.4;300.44;300.03;300.11;416130
240312;180000;300.11;300.64;300.11;300.63;412550
240312;181500;300.64;300.87;300.44;300.56;868370
240312;183000;300.56;300.62;300.46;300.48;236240
240312;184500;300.4;300.4;300.4;300.4;74440
240312;190000;300.4;300.95;300.22;300.73;346390
240312;191500;300.73;300.79;300.46;300.58;186800
240312;193000;300.59;300.65;300.48;300.5;80340
240312;194500;300.52;300.53;300.4;300.46;95390
240312;200000;300.5;300.5;300.22;300.27;150910
240312;201500;300.28;300.54;300.28;300.46;129820
240312;203000;300.46;300.5;300.35;300.49;60830
240312;204500;300.49;300.53;300.42;300.53;68600
240312;210000;300.52;300.74;300.52;300.73;305420
240312;211500;300.74;300.74;300.68;300.69;70520
240312;213000;300.68;300.73;300.63;300.68;92300
240312;214500;300.68;300.9;300.62;300.89;212360
240312;220000;300.9;301.06;300.86;301;645510
240312;221500;300.99;301.07;300.84;300.94;200440
240312;223000;300.95;301.05;300.94;301;115310
240312;224500;301;301.04;300.89;300.94;113990
240312;230000;300.94;301;300.92;300.93;85940
240312;231500;300.94;300.94;300.76;300.88;137700
240312;233000;300.89;300.96;300.87;300.93;84260
240312;234500;300.94;300.94;300.88;300.9;15800
240313;100000;301.2;301.49;300.56;300.94;1289020
240313;101500;300.95;300.95;300.32;300.75;569660
240313;103000;300.75;301;300.4;300.4;1127960
240313;104500;300.43;300.46;300.25;300.25;417130
240313;110000;300.25;300.38;300.03;300.29;370430
240313;111500;300.3;300.61;300.03;300.13;711050
240313;113000;300.11;300.35;300.09;300.35;365490
240313;114500;300.35;300.5;300.34;300.49;138230
240313;120000;300.48;300.96;300.45;300.91;371460
240313;121500;300.89;300.9;300.4;300.46;233150
240313;123000;300.46;300.52;300.08;300.09;527670
240313;124500;300.09;300.1;299.62;299.83;1451650
240313;130000;299.83;299.84;299.6;299.69;522680
240313;131500;299.7;299.9;299.65;299.65;538450
240313;133000;299.65;299.66;299.35;299.36;746640
240313;134500;299.36;300.04;299.25;300.03;795580
240313;140000;300.02;300.2;299.25;299.98;643100
240313;141500;299.99;300.2;299.99;300.1;562880
240313;143000;300.12;300.13;299.91;299.99;258980
240313;144500;299.98;300;299.93;300;351830
240313;150000;300;300.05;299.96;300.05;219160
240313;151500;300.05;300.13;299.78;300;327850
240313;153000;300;300;299.97;300;281650
240313;154500;300;300;299.9;299.93;455170
240313;160000;299.92;299.93;299.53;299.55;571630
240313;161500;299.55;299.55;299.45;299.54;459990
240313;163000;299.54;299.55;299.31;299.54;880040
240313;164500;299.54;299.55;299.39;299.55;331090
240313;170000;299.55;299.81;299.37;299.8;450530
240313;171500;299.81;300;299.8;299.89;482300
240313;173000;299.89;300;299.49;300;1016700
240313;174500;299.99;300;299.83;299.95;362130
240313;180000;299.98;300;299.71;300;486580
240313;181500;300;300;299.94;299.94;866650
240313;183000;299.93;300;299.57;299.65;233850
240313;184500;300.1;300.1;300.1;300.1;963910
240313;190000;299.99;300;299.68;299.9;366490
240313;191500;299.93;300;299.75;299.91;144630
240313;193000;299.9;299.99;299.77;299.92;190320
240313;194500;299.91;299.98;299.82;299.88;105870
240313;200000;299.81;299.9;299.76;299.78;43600
240313;201500;299.79;299.81;299.66;299.72;100040
240313;203000;299.7;299.78;299.61;299.68;64930
240313;204500;299.68;299.69;299.61;299.67;39540
240313;210000;299.67;299.69;299.1;299.2;252770
240313;211500;299.16;299.56;299.04;299.19;341290
240313;213000;299.19;299.24;298.7;299.04;667330
240313;214500;299.05;299.19;298.8;298.9;240610
240313;220000;298.9;299;298.81;298.86;210730
240313;221500;298.86;299;298.85;298.95;81520
240313;223000;298.96;299;298.95;299;104720
240313;224500;299;299;298.75;298.94;162750
240313;230000;298.94;299;298.87;299;61270
240313;231500;299;299;298.85;299;168130
240313;233000;299;299;298.85;298.86;183390
240313;234500;298.85;299;298.85;298.85;68200
240314;100000;298.47;298.7;297.71;297.98;2498080
240314;101500;297.98;298;297.71;297.99;1698980
240314;103000;298;298;297.42;297.5;3007930
240314;104500;297.48;297.48;296.52;296.61;4869210
240314;110000;296.61;296.99;296;296.62;4552070
240314;111500;296.66;297.18;296.37;296.8;2505670
240314;113000;296.82;297.14;296.76;297.02;1011350
240314;114500;297.01;297.04;296.61;297;982980
240314;120000;297;297.49;296.99;297.25;1531330
240314;121500;297.23;297.37;296.74;297.35;723640
240314;123000;297.34;297.35;296.78;297.09;711340
240314;124500;297.09;297.46;297;297.35;456150
240314;130000;297.36;297.48;297.35;297.43;425400
240314;131500;297.43;297.44;297.25;297.34;376520
240314;133000;297.34;297.35;297.2;297.2;300000
240314;134500;297.2;297.21;297;297.01;379340
240314;140000;297.02;297.34;296.8;297.3;478140
240314;141500;297.3;297.35;297.02;297.08;212970
240314;143000;297.08;297.39;297.05;297.38;218210
240314;144500;297.38;297.4;297.03;297.05;368160
240314;150000;297.04;297.1;296.46;296.46;738740
240314;151500;296.46;296.5;295.7;295.71;2130800
240314;153000;295.7;296.14;295.4;295.71;1694250
240314;154500;295.72;295.83;295.14;295.43;1290850
240314;160000;295.37;296.07;295.15;295.92;1167160
240314;161500;295.95;296;295.6;295.84;466230
240314;163000;295.82;295.98;295.64;295.72;460800
240314;164500;295.71;295.8;295.6;295.65;344120
240314;170000;295.65;296.41;295.6;296.4;890510
240314;171500;296.4;296.75;296.4;296.74;680000
240314;173000;296.74;296.84;296.2;296.33;514690
240314;174500;296.34;296.57;296.11;296.17;180840
240314;180000;296.26;296.35;296.12;296.21;161970
240314;181500;296.21;296.27;296;296.15;330740
240314;183000;296.16;296.28;296.02;296.06;171630
240314;184500;296.28;296.28;296.28;296.28;318470
240314;190000;295.9;296;295.8;295.86;237100
240314;191500;295.85;296.44;295.85;296.37;198680
240314;193000;296.38;296.4;296.3;296.38;124430
240314;194500;296.38;296.69;296.38;296.51;203030
240314;200000;296.5;296.51;296.25;296.26;135310
240314;201500;296.27;296.36;295.9;296.02;388490
240314;203000;296.02;296.35;295.91;296.28;161240
240314;204500;296.28;296.28;296;296.06;170810
240314;210000;296.06;296.2;296.03;296.19;53360
240314;211500;296.14;296.23;296.12;296.16;40940
240314;213000;296.16;296.2;296;296.09;103470
240314;214500;296.09;296.16;296;296.06;73260
240314;220000;296.06;296.06;296;296.01;128560
240314;221500;296.01;296.29;296;296;130580
240314;223000;296.03;296.07;296;296.04;99110
240314;224500;296.04;296.25;296;296.08;141980
240314;230000;296.08;296.09;296;296;117200
240314;231500;296;296.01;295.86;295.94;300170
240314;233000;296;296;295.85;295.92;304530
240314;234500;295.91;295.92;295.82;295.83;114730
240315;100000;295.75;297.5;295.29;297.29;2581700
240315;101500;297.3;297.51;296.33;296.37;1184520
240315;103000;296.37;296.54;296.1;296.42;726310
240315;104500;296.42;296.9;296.42;296.76;507210
240315;110000;296.76;296.76;296.42;296.68;320510
240315;111500;296.7;296.8;296.6;296.67;276390
240315;113000;296.67;296.8;296.5;296.51;431300
240315;114500;296.51;296.78;296.47;296.77;309280
240315;120000;296.78;297.33;296.74;297.17;597910
240315;121500;297.2;297.25;296.95;297.04;352110
240315;123000;297;297.48;296.95;296.98;350940
240315;124500;296.98;297.18;296.96;297.09;219850
240315;130000;297.1;297.48;297.07;297.38;351680
240315;131500;297.38;297.39;297.08;297.09;151620
240315;133000;297.09;297.47;297.05;297.47;268020
240315;134500;297.47;297.9;297.45;297.89;1071010
240315;140000;297.85;298.45;297.8;298.39;1425410
240315;141500;298.39;298.79;298.34;298.75;1447030
240315;143000;298.77;299;298.66;298.99;1149290
240315;144500;299;299.44;298.96;299.16;1287510
240315;150000;299.16;299.23;298.8;298.93;852290
240315;151500;298.94;299.44;298.82;299.2;630730
240315;153000;299.19;299.4;298.88;298.98;564660
240315;154500;298.97;299.12;298.85;298.85;384700
240315;160000;298.86;298.95;298.5;298.67;623670
240315;161500;298.68;298.98;298.68;298.77;167580
240315;163000;298.76;298.9;298.65;298.8;193760
240315;164500;298.8;299;298.76;298.86;384230
240315;170000;298.85;298.93;298.61;298.8;438030
240315;171500;298.8;299.22;298.79;299.07;472150
240315;173000;299.07;299.3;299.01;299.3;504100
240315;174500;299.3;299.3;298.87;299.26;476230
240315;180000;299.27;299.27;298.97;298.99;280960
240315;181500;298.97;299.01;298.83;298.89;327710
240315;183000;298.88;298.99;298.6;298.98;789740
240315;184500;298.6;298.6;298.6;298.6;262930
240315;190000;298.61;298.93;298.6;298.78;108800
240315;191500;298.76;298.89;298.59;298.66;140300
240315;193000;298.67;298.71;298.5;298.54;233020
240315;194500;298.55;298.59;298.51;298.51;126810
240315;200000;298.51;298.6;298.22;298.31;438280
240315;201500;298.3;298.37;298.24;298.35;79880
240315;203000;298.34;298.35;298.2;298.29;251620
240315;204500;298.25;298.68;298.25;298.61;180530
240315;210000;298.63;298.76;298.54;298.57;205600
240315;211500;298.57;298.59;298.54;298.58;52350
240315;213000;298.59;298.59;298.45;298.5;165810
240315;214500;298.51;298.59;298.49;298.5;73930
240315;220000;298.5;298.58;298.45;298.5;151740
240315;221500;298.48;298.5;298.45;298.5;78040
240315;223000;298.49;298.5;298.45;298.45;188390
240315;224500;298.49;298.5;298.1;298.4;342540
240315;230000;298.39;298.45;298.09;298.38;186350
240315;231500;298.39;298.54;298.35;298.43;154940
240315;233000;298.43;298.59;298.32;298.52;283540
240315;234500;298.52;298.59;298.3;298.3;197210
240318;100000;299.41;299.98;298.6;298.82;2600930
240318;101500;298.81;298.82;297.72;297.76;1505690
240318;103000;297.75;299.45;297.63;299.06;1720960
240318;104500;299.08;299.15;298.52;298.88;546300
240318;110000;298.86;298.89;298.25;298.5;443070
240318;111500;298.49;298.86;298.25;298.77;614530
240318;113000;298.76;298.77;298.05;298.19;318590
240318;114500;298.19;298.4;298.06;298.33;250230
240318;120000;298.32;298.77;298.31;298.71;179190
240318;121500;298.75;299.09;298.71;298.87;549260
240318;123000;298.87;299.19;298.8;299.18;268560
240318;124500;299.18;299.3;298.95;298.96;480300
240318;130000;298.97;299;298.89;298.92;226780
